REF_ID,IN_TIME,VALIDITY,CON_NUM,CON_SIZE,STATUS,OUT_TIME
MTZEFS18459,15-04-23 03:44:20,18-04-23 03:44:20,YPNX0351459,20,E,15-04-23 02:16:26
MTZEFS18460,15-04-23 03:55:42,18-04-23 03:55:42,VGIH1739148,40,E,15-04-23 02:27:48
MTZEFS18468,15-04-23 08:49:08,18-04-23 08:49:08,GYYF1472250,40,E,15-04-23 07:20:06
EFS36180,15-04-23 11:19:01,18-04-23 11:19:01,EBQP2999766,20,E,15-04-23 11:02:20
MTZEFS18469,15-04-23 11:26:01,18-04-23 11:26:01,EMJO5353055,40,E,15-04-23 09:58:01
MTZEFS18469,15-04-23 11:26:01,18-04-23 11:26:01,ZONJ4552915,40,E,15-04-23 09:57:39
EFS18356-242978-426169,9/4/2023 19:05,12/4/2023 19:05,NGVA6483494,40,L,20-04-23 13:57:41
EFS18349-242805-409556,8/4/2023 12:27,11/4/2023 12:27,UYGE2203536,40,L,16-04-23 14:05:44
EFS18367-243247-428200,11/4/2023 3:04,14-04-23 03:04:44,IKQD4600135,40,L,17-04-23 22:29:50
EFS18303-242104-426120,5/4/2023 12:37,8/4/2023 12:37,UGMS4536844,40,L,17-04-23 22:26:08
EFS18293-241999-429578,5/4/2023 1:12,8/4/2023 1:12,URUC6532475,20,L,11/4/2023 10:38
EXP36710-128926,11/4/2023 17:50,11/4/2023 17:50,SSPI6669069,20,L,13-04-23 10:04:31
EFS36059,11/4/2023 19:08,14-04-23 19:08:50,IVCS3019052,20,E,12/4/2023 7:19
EFS36059,11/4/2023 19:08,14-04-23 19:08:50,QMVC0057072,20,E,12/4/2023 5:47
EFS36059,11/4/2023 19:08,14-04-23 19:08:50,DOMV6378664,20,E,12/4/2023 10:32
EFS36059,11/4/2023 19:08,14-04-23 19:08:50,RGLU4102037,20,E,11/4/2023 23:08
EFS36059,11/4/2023 19:08,14-04-23 19:08:50,HHAG8376259,20,E,12/4/2023 7:18
EFS36059,11/4/2023 19:08,14-04-23 19:08:50,PGGX3076496,20,E,12/4/2023 12:44
EFS36059,11/4/2023 19:08,14-04-23 19:08:50,FPXZ3407411,20,E,12/4/2023 13:07
EFS36059,11/4/2023 19:08,14-04-23 19:08:50,JFIE4019772,20,E,12/4/2023 12:44
EFS36059,11/4/2023 19:08,14-04-23 19:08:50,SISB2633559,20,E,12/4/2023 8:00
EFS36059,11/4/2023 19:08,14-04-23 19:08:50,PIZU8348891,20,E,12/4/2023 1:05
EFS18359-243022-423551,10/4/2023 2:57,13-04-23 02:57:55,KABZ4929542,40,L,12/4/2023 16:34
IGOJO15849,12/4/2023 15:49,15-04-23 15:49:15,NIDM0534711,40,L,17-04-23 04:59:29
IGOJO15849,12/4/2023 15:49,15-04-23 15:49:15,POZJ5369612,40,L,17-04-23 05:17:22
IGOJO15849,12/4/2023 15:49,15-04-23 15:49:15,FBQK4286073,40,L,17-04-23 04:42:22
IGOJO15849,12/4/2023 15:49,15-04-23 15:49:15,RZWZ2938113,40,L,18-04-23 09:17:01
IGOJO15849,12/4/2023 15:49,15-04-23 15:49:15,JTUK4344298,40,L,17-04-23 04:50:30
IGOJO15851,12/4/2023 16:02,15-04-23 16:02:39,WVON5629201,20,L,12/4/2023 17:10
EFS18271-241827-427466,4/4/2023 1:18,7/4/2023 1:18,CIIM9561680,40,L,16-04-23 14:03:27
EFS36089,12/4/2023 19:01,15-04-23 19:01:49,UXVW9565652,20,E,12/4/2023 22:44
IGOJO15872,12/4/2023 19:12,15-04-23 19:12:19,INVJ2503507,20,L,12/4/2023 22:48
IGOJO15872,12/4/2023 19:12,15-04-23 19:12:19,NMGH2761152,20,L,12/4/2023 22:30
EXP36663-128783,12/4/2023 19:27,12/4/2023 19:27,AWNC2521548,40,L,20-04-23 15:27:37
IGOJO15884,13-04-23 14:58:14,16-04-23 14:58:14,SKPD8308135,40,L,14-04-23 03:45:49
IGOJO15884,13-04-23 14:58:14,16-04-23 14:58:14,JFUO5369718,40,L,14-04-23 10:24:05
IGOJO15884,13-04-23 14:58:14,16-04-23 14:58:14,VHIT1107427,40,L,14-04-23 00:46:54
IGOJO15884,13-04-23 14:58:14,16-04-23 14:58:14,JESS5155268,40,L,14-04-23 00:40:59
IGOJO15884,13-04-23 14:58:14,16-04-23 14:58:14,XVPQ7950282,40,L,14-04-23 01:04:40
MTZEFS18430,14-04-23 02:26:25,17-04-23 02:26:25,NFEP7848019,40,E,14-04-23 01:01:02
EFS36200,15-04-23 22:50:17,18-04-23 22:50:17,MENX4632879,20,E,16-04-23 12:41:58
EFS36200,15-04-23 22:50:17,18-04-23 22:50:17,HOYT6891392,20,E,16-04-23 12:41:41
EFS36200,15-04-23 22:50:17,18-04-23 22:50:17,YWGK7475904,20,E,16-04-23 12:41:41
EFS36200,15-04-23 22:50:17,18-04-23 22:50:17,CAES8829563,20,E,16-04-23 12:41:58
EFS36200,15-04-23 22:50:17,18-04-23 22:50:17,BDQV6019503,20,E,16-04-23 16:09:50
IGOJO15986,16-04-23 02:23:11,19-04-23 02:23:11,HEBX6102253,20,L,16-04-23 02:42:14
EFS36206,16-04-23 07:04:12,19-04-23 07:04:12,IDCS0821484,40,E,16-04-23 07:17:29
EFS36206,16-04-23 07:04:12,19-04-23 07:04:12,GBAU2796760,40,E,16-04-23 07:16:43
MTZEFS18492,16-04-23 09:13:52,19-04-23 09:13:52,ZDZN1659050,40,E,16-04-23 07:48:11
EFS36209,16-04-23 14:04:51,19-04-23 14:04:51,ANXE6294590,20,E,16-04-23 16:10:05
EFS36221,16-04-23 17:15:36,19-04-23 17:15:36,UWRI7188648,40,E,16-04-23 17:12:34
EFS18190-241168-427134,31-03-23 04:40:56,3/4/2023 4:40,XEHW6609316,40,L,10/4/2023 21:31
IGOJO15858,12/4/2023 17:00,15-04-23 17:00:51,XDNC9521393,40,L,15-04-23 20:20:48
IGOJO15858,12/4/2023 17:00,15-04-23 17:00:51,TUYL3956090,40,L,15-04-23 20:40:26
IGOJO15858,12/4/2023 17:00,15-04-23 17:00:51,EDTK1095991,40,L,16-04-23 01:02:01
EFS36085,12/4/2023 18:53,15-04-23 18:53:56,AMRX6366917,20,E,13-04-23 05:10:05
EFS36086,12/4/2023 18:59,15-04-23 18:59:12,MQBG3486100,40,E,12/4/2023 22:06
EFS36086,12/4/2023 18:59,15-04-23 18:59:12,WFQE1472913,20,E,12/4/2023 22:02
EFS36090,12/4/2023 19:05,15-04-23 19:05:19,ZEMY9277871,40,E,12/4/2023 19:24
EXP36741-129059,12/4/2023 19:10,12/4/2023 19:10,ACME6438624,40,L,19-04-23 15:09:45
EFS36095,12/4/2023 19:58,15-04-23 19:58:50,WNWJ4297224,20,E,13-04-23 02:13:02
IGOJO15891,13-04-23 16:08:29,16-04-23 16:08:29,ZZWV7338458,20,L,14-04-23 05:41:36
EXP36650-128927,13-04-23 17:38:30,13-04-23 17:38:30,VNRU5605412,40,L,20-04-23 15:02:10
IGOJO15910,13-04-23 19:17:22,16-04-23 19:17:22,WMFS6378990,40,L,13-04-23 20:08:42
IGOJO15947,15-04-23 11:58:09,18-04-23 11:58:09,HQQG8624697,20,L,15-04-23 13:42:25
EFS18368-243248-429347,11/4/2023 3:09,14-04-23 03:09:15,PNKU7119032,40,L,17-04-23 10:53:10
EFS18385-243444-426172,12/4/2023 3:29,15-04-23 03:29:58,JMCK1485321,40,L,17-04-23 10:52:54
EFS36182,15-04-23 12:19:47,18-04-23 12:19:47,KYAN0134983,20,E,15-04-23 22:06:54
EFS36182,15-04-23 12:19:47,18-04-23 12:19:47,GVNT3492530,20,E,15-04-23 21:11:34
EFS36182,15-04-23 12:19:47,18-04-23 12:19:47,WUMA6312546,20,E,15-04-23 22:58:17
EFS36182,15-04-23 12:19:47,18-04-23 12:19:47,TUQI9427453,20,E,15-04-23 23:28:19
EFS36182,15-04-23 12:19:47,18-04-23 12:19:47,TSOI1802653,20,E,15-04-23 23:27:55
MTZEFS18472,15-04-23 12:21:08,18-04-23 12:21:08,ALUR7340955,40,E,15-04-23 10:53:44
MTZEFS18473,15-04-23 12:41:41,18-04-23 12:41:41,STRG2370048,40,E,15-04-23 11:12:44
MTZEFS18474,15-04-23 12:57:36,18-04-23 12:57:36,KIVX8030773,40,E,15-04-23 11:28:41
IGOJO15948,15-04-23 14:35:33,18-04-23 14:35:33,YASO0931303,40,L,15-04-23 14:22:07
IGOJO15948,15-04-23 14:35:33,18-04-23 14:35:33,CPMJ2729604,40,L,15-04-23 14:47:08
IGOJO15948,15-04-23 14:35:33,18-04-23 14:35:33,PUER7785318,40,,15-04-23 15:26:24
MTZEFS18479,15-04-23 15:22:12,18-04-23 15:22:12,AAML2265760,40,E,19-04-23 13:29:12
IGOJO15955,15-04-23 16:31:26,18-04-23 16:31:26,OAHZ0016908,40,L,15-04-23 22:23:03
IGOJO15955,15-04-23 16:31:26,18-04-23 16:31:26,ONZI7000421,40,L,15-04-23 21:50:56
EXP36872-129343,15-04-23 17:06:38,15-04-23 17:06:38,RACR8771494,20,L,20-04-23 10:43:39
EXP36655-128775,10/4/2023 19:58,10/4/2023 19:58,FTGG0670051,40,L,13-04-23 11:19:15
EXP36624-128703,10/4/2023 20:27,10/4/2023 20:27,DWPI0231217,20,L,13-04-23 10:47:22
EXP36624-128703,10/4/2023 20:27,10/4/2023 20:27,YOIZ6453495,20,L,13-04-23 10:47:42
EXP36624-128703,10/4/2023 20:27,10/4/2023 20:27,NGWU1189784,20,L,13-04-23 10:23:23
EXP36624-128703,10/4/2023 20:27,10/4/2023 20:27,SLOQ5052993,20,L,13-04-23 10:22:52
EFS18064-240373-431855,28-03-23 04:10:53,31-03-23 04:10:53,KXNA9936947,40,L,10/4/2023 21:31
IGOJO02212,10/4/2023 23:55,13-04-23 23:55:28,TIZC9091926,40,L,12/4/2023 8:15
IGOJO02212,10/4/2023 23:55,13-04-23 23:55:28,BIMX0570877,40,L,11/4/2023 23:25
EFS36038,11/4/2023 0:59,14-04-23 00:59:31,EHNV9029712,20,E,11/4/2023 10:11
MTZEFS18365,11/4/2023 2:12,14-04-23 02:12:40,WAEH1021608,20,E,11/4/2023 0:47
EFS18371,11/4/2023 3:57,14-04-23 03:57:46,ZGEH3180203,20,E,11/4/2023 2:29
MTZEFS18372,11/4/2023 4:12,14-04-23 04:12:36,BMLR8134223,40,E,11/4/2023 2:45
EFS36057,11/4/2023 18:36,14-04-23 18:36:14,IKID3548225,20,E,12/4/2023 2:58
EFS36057,11/4/2023 18:36,14-04-23 18:36:14,BASY9806780,20,E,11/4/2023 21:08
EFS36057,11/4/2023 18:36,14-04-23 18:36:14,MPIO9445110,20,E,12/4/2023 3:30
EFS36057,11/4/2023 18:36,14-04-23 18:36:14,JJFT6164791,20,E,12/4/2023 3:30
EFS36057,11/4/2023 18:36,14-04-23 18:36:14,WYJR4386557,20,E,11/4/2023 23:54
EFS36057,11/4/2023 18:36,14-04-23 18:36:14,LSCW9890734,20,E,12/4/2023 3:01
EFS36057,11/4/2023 18:36,14-04-23 18:36:14,QVXD8255004,20,E,11/4/2023 23:53
EFS36057,11/4/2023 18:36,14-04-23 18:36:14,OSOY5552498,20,E,11/4/2023 23:52
IGOJO15825,11/4/2023 18:55,14-04-23 18:55:53,QTGR2217799,40,L,12/4/2023 17:54
IGOJO15825,11/4/2023 18:55,14-04-23 18:55:53,TPBB4494148,40,L,12/4/2023 17:29
IGOJO15825,11/4/2023 18:55,14-04-23 18:55:53,RYSU7705073,40,L,12/4/2023 1:07
EFS36058,11/4/2023 19:05,14-04-23 19:05:16,CJOW1164236,40,E,11/4/2023 21:08
EXP36686-128822,11/4/2023 20:05,11/4/2023 20:05,NNPN5827880,40,L,13-04-23 10:06:31
EXP36686-128822,11/4/2023 20:05,11/4/2023 20:05,NMML2910700,40,L,13-04-23 10:09:22
EXP36686-128822,11/4/2023 20:05,11/4/2023 20:05,NBSG8457723,40,L,13-04-23 10:05:56
EXP36695-128832,11/4/2023 20:30,11/4/2023 20:30,ISDB5075443,20,L,13-04-23 09:58:27
EXP36688-128824,11/4/2023 20:35,11/4/2023 20:35,SEZG8694137,40,L,20-04-23 14:42:30
EXP36688-128824,11/4/2023 20:35,11/4/2023 20:35,OTSR2129190,40,L,20-04-23 14:31:43
EXP36688-128824,11/4/2023 20:35,11/4/2023 20:35,BCJH5615414,40,L,20-04-23 14:41:04
EXP36688-128824,11/4/2023 20:35,11/4/2023 20:35,ARFZ7729260,40,L,20-04-23 14:32:39
EXP36688-128824,11/4/2023 20:35,11/4/2023 20:35,NNYO0237376,40,L,20-04-23 14:42:08
EXP36688-128824,11/4/2023 20:35,11/4/2023 20:35,AKSL7277707,40,L,20-04-23 14:41:43
EXP36688-128824,11/4/2023 20:35,11/4/2023 20:35,NHXE8004116,40,L,20-04-23 14:41:29
IGOJO02222,11/4/2023 21:05,14-04-23 21:05:05,XAQM5374257,40,L,12/4/2023 0:52
IGOJO02222,11/4/2023 21:05,14-04-23 21:05:05,LATB0373044,40,L,12/4/2023 0:34
IGOJO02222,11/4/2023 21:05,14-04-23 21:05:05,LMQK1425412,40,L,13-04-23 16:02:42
IGOJO02222,11/4/2023 21:05,14-04-23 21:05:05,PNCJ0569240,40,L,13-04-23 01:51:08
IGOJO02222,11/4/2023 21:05,14-04-23 21:05:05,JRSZ6754207,40,L,13-04-23 01:24:32
EFS36223,16-04-23 20:37:55,19-04-23 20:37:55,QTCT3037174,40,E,17-04-23 00:58:12
EFS36223,16-04-23 20:37:55,19-04-23 20:37:55,FWTI0943424,40,E,17-04-23 01:37:56
EFS36223,16-04-23 20:37:55,19-04-23 20:37:55,DCUD6081159,40,E,17-04-23 12:42:56
EFS36223,16-04-23 20:37:55,19-04-23 20:37:55,ENXC5276805,40,E,17-04-23 00:58:41
EFS36223,16-04-23 20:37:55,19-04-23 20:37:55,MLPH4813484,40,E,17-04-23 12:43:07
MTZEFS18495,17-04-23 00:19:59,20-04-23 00:19:59,ZGJA9080356,40,E,16-04-23 22:57:18
MTZEFS18497,17-04-23 00:41:29,20-04-23 00:41:29,QSRG3482004,20,E,16-04-23 23:13:25
MTZEFS18497,17-04-23 00:41:29,20-04-23 00:41:29,IJXA1489356,20,E,16-04-23 23:13:55
MTZEFS18497,17-04-23 00:41:29,20-04-23 00:41:29,IQYD8970387,20,E,16-04-23 23:14:34
MTZEFS18499,17-04-23 01:53:08,20-04-23 01:53:08,KTUO3016180,20,E,17-04-23 00:26:03
MTZEFS18500,17-04-23 01:54:26,20-04-23 01:54:26,BDSB1426660,20,E,17-04-23 00:25:38
EFS18422-243770-432051,13-04-23 12:55:37,16-04-23 12:55:37,ENRO9106265,40,L,17-04-23 22:08:49
IGOJO03560,17-04-23 13:17:05,20-04-23 13:17:05,JFDX4865028,40,L,17-04-23 12:39:29
IGOJO03560,17-04-23 13:17:05,20-04-23 13:17:05,IDHR5737679,40,L,17-04-23 12:30:26
IGOJO03560,17-04-23 13:17:05,20-04-23 13:17:05,UXSX2619313,40,L,17-04-23 12:32:51
IGOJO03560,17-04-23 13:17:05,20-04-23 13:17:05,DTXI7262468,40,L,17-04-23 12:35:05
IGOJO03560,17-04-23 13:17:05,20-04-23 13:17:05,JJYD7237421,40,L,17-04-23 12:37:24
IGOJO03561,17-04-23 14:24:56,20-04-23 14:24:56,OZOP0015159,40,L,20-04-23 21:33:45
IGOJO03561,17-04-23 14:24:56,20-04-23 14:24:56,ZJFN4140459,40,L,20-04-23 21:34:28
IGOJO15998,17-04-23 17:36:11,20-04-23 17:36:11,AXHJ9916358,40,L,19-04-23 03:08:01
IGOJO15998,17-04-23 17:36:11,20-04-23 17:36:11,EVVS8929005,40,L,21-04-23 09:07:00
IGOJO15998,17-04-23 17:36:11,20-04-23 17:36:11,ELQF7142415,40,L,21-04-23 08:53:11
IGOJO15998,17-04-23 17:36:11,20-04-23 17:36:11,BJBP6017003,40,L,19-04-23 03:23:13
IGOJO15998,17-04-23 17:36:11,20-04-23 17:36:11,YBFW1439058,40,L,21-04-23 18:35:18
IGOJO15998,17-04-23 17:36:11,20-04-23 17:36:11,RLJT5492265,40,L,19-04-23 03:15:14
IGOJO16004,17-04-23 18:11:45,20-04-23 18:11:45,BLEK0355734,20,L,18-04-23 00:42:08
EXP36914-129428,17-04-23 18:13:13,17-04-23 18:13:13,NRTS1650576,20,L,19-04-23 14:34:08
EXP36586-128648,10/4/2023 20:56,10/4/2023 20:56,CWZL2051884,20,L,13-04-23 11:07:10
EXP36528-128491,10/4/2023 21:11,10/4/2023 21:11,FORC5423914,40,L,13-04-23 10:50:43
EXP36528-128491,10/4/2023 21:11,10/4/2023 21:11,RQPA8411891,40,L,13-04-23 10:50:53
EFS18282-241884-426115,4/4/2023 15:17,7/4/2023 15:17,ACPV2654458,40,L,10/4/2023 21:35
MTZEFS18386,12/4/2023 3:36,15-04-23 03:36:54,ZYDZ5621564,40,E,12/4/2023 2:17
EFS36072,12/4/2023 7:01,15-04-23 07:01:15,UBHK9962191,20,E,12/4/2023 9:17
EFS36072,12/4/2023 7:01,15-04-23 07:01:15,UALP0750955,20,E,12/4/2023 7:19
EFS36072,12/4/2023 7:01,15-04-23 07:01:15,RJDU3248019,20,E,12/4/2023 7:18
EFS36072,12/4/2023 7:01,15-04-23 07:01:15,RBZE4555812,20,E,12/4/2023 8:44
EFS18302-241368-429553,5/4/2023 11:59,8/4/2023 11:59,HEFC7803785,40,L,19-04-23 19:15:27
IGOJO15844,12/4/2023 14:40,15-04-23 14:40:07,ZEUN5477132,20,L,14-04-23 21:57:41
IGOJO15844,12/4/2023 14:40,15-04-23 14:40:07,KYYZ3828947,20,L,14-04-23 21:24:37
IGOJO15844,12/4/2023 14:40,15-04-23 14:40:07,NBCN6363039,20,L,17-04-23 00:20:23
IGOJO15844,12/4/2023 14:40,15-04-23 14:40:07,OQFW7034926,20,L,16-04-23 21:21:47
IGOJO15844,12/4/2023 14:40,15-04-23 14:40:07,VVYW2893469,20,L,14-04-23 22:00:17
EFS18218-241368-426122,1/4/2023 5:26,4/4/2023 5:26,JZLZ6665609,40,L,19-04-23 19:15:51
EFS18323-242569-422440,7/4/2023 4:56,10/4/2023 4:56,UOBL8783503,40,L,16-04-23 14:12:39
IGOJO15848,12/4/2023 15:10,15-04-23 15:10:37,OTHQ7985677,20,L,13-04-23 01:15:35
IGOJO15848,12/4/2023 15:10,15-04-23 15:10:37,NVUU6938011,20,L,13-04-23 01:17:20
EFS18335-242630-420093,7/4/2023 17:47,10/4/2023 17:47,VOOM8007589,40,L,16-04-23 14:14:10
EFS18314-242366-433462,6/4/2023 13:39,9/4/2023 13:39,AYXR5232085,40,L,16-04-23 14:12:27
EFS36079,12/4/2023 15:50,15-04-23 15:50:16,GSMY1543583,40,E,13-04-23 02:11:56
IGOJO15850,12/4/2023 16:00,15-04-23 16:00:03,JQGC4005877,20,L,12/4/2023 15:26
IGOJO03544,12/4/2023 18:11,15-04-23 18:11:39,HWEN7405420,40,L,16-04-23 06:17:43
IGOJO03544,12/4/2023 18:11,15-04-23 18:11:39,PNRR1048609,40,L,16-04-23 06:18:57
EXP36852-129301,15-04-23 17:22:20,15-04-23 17:22:20,YVCB5282832,20,L,20-04-23 10:50:29
EXP36809-129231,15-04-23 17:23:37,15-04-23 17:23:37,BWJM9219244,20,L,20-04-23 10:41:24
EXP36868-129340,15-04-23 17:26:36,15-04-23 17:26:36,XIYC7910762,20,L,20-04-23 10:47:59
IGOJO15965,15-04-23 17:27:37,18-04-23 17:27:37,ZEJW2362586,20,L,25-04-23 09:00:47
IGOJO15965,15-04-23 17:27:37,18-04-23 17:27:37,DVRV6590550,20,L,25-04-23 07:23:29
IGOJO15965,15-04-23 17:27:37,18-04-23 17:27:37,QYXW3452304,20,L,25-04-23 08:25:12
IGOJO15965,15-04-23 17:27:37,18-04-23 17:27:37,JQQG6906566,20,L,19-04-23 23:50:19
IGOJO15965,15-04-23 17:27:37,18-04-23 17:27:37,GSIW8763284,20,L,25-04-23 07:23:01
EXP36830-129284,15-04-23 17:28:07,15-04-23 17:28:07,HHJJ7990701,20,L,20-04-23 10:55:27
EXP36822-129276,15-04-23 17:30:06,15-04-23 17:30:06,UQYN4403194,20,L,20-04-23 10:47:30
EFS36197,15-04-23 18:06:41,18-04-23 18:06:41,VGYP1118479,40,E,15-04-23 18:38:55
ALO19147-129368-441074,15-04-23 00:41:26,18-04-23 00:41:26,KUFI4898733,40,L,18-04-23 22:48:52
ALO19148-129369-441075,15-04-23 00:43:55,18-04-23 00:43:55,PGVS2025319,40,L,18-04-23 22:49:10
ALO19149-129372-441076,15-04-23 00:45:40,18-04-23 00:45:40,IELD4861400,40,L,18-04-23 22:49:27
EXP36718-129001,15-04-23 18:30:57,15-04-23 18:30:57,NZGF2678295,20,L,20-04-23 10:52:19
EXP36791-129204,15-04-23 18:39:22,15-04-23 18:39:22,NTIX1130066,20,L,20-04-23 10:46:03
EFS18268-241815-425599,4/4/2023 0:32,7/4/2023 0:32,AATV3583541,40,L,10/4/2023 21:37
IGOJO15832,11/4/2023 20:10,14-04-23 20:10:11,RFKC1462959,40,L,12/4/2023 22:28
IGOJO15832,11/4/2023 20:10,14-04-23 20:10:11,IWXE4040227,40,L,12/4/2023 9:33
IGOJO15832,11/4/2023 20:10,14-04-23 20:10:11,MGOO1477773,40,L,13-04-23 04:57:24
IGOJO15832,11/4/2023 20:10,14-04-23 20:10:11,FQGL1277775,40,L,12/4/2023 2:07
IGOJO15832,11/4/2023 20:10,14-04-23 20:10:11,CMEI9459837,40,L,13-04-23 00:42:07
EFS36073,12/4/2023 8:02,15-04-23 08:02:50,JSRS6976869,40,E,12/4/2023 9:27
EFS36073,12/4/2023 8:02,15-04-23 08:02:50,ZHWH5967696,40,E,12/4/2023 9:27
EFS18379-243286-439552,11/4/2023 11:51,14-04-23 11:51:56,USAK7500262,20,L,12/4/2023 18:50
EFS18344-242771-413803,8/4/2023 4:05,11/4/2023 4:05,CXQH1188813,40,L,12/4/2023 18:53
EFS36101,12/4/2023 21:38,15-04-23 21:38:15,GIKC1649660,40,E,13-04-23 01:38:54
EFS36101,12/4/2023 21:38,15-04-23 21:38:15,LWIB8001835,40,E,13-04-23 15:23:11
EFS36116,13-04-23 12:50:35,16-04-23 12:50:35,TONA1129097,20,E,13-04-23 13:56:34
MTZEFS18422,13-04-23 12:55:37,16-04-23 12:55:37,LSCX6177601,40,E,13-04-23 11:28:09
IGOJO15881,13-04-23 14:15:35,16-04-23 14:15:35,ZGQU1689145,20,L,13-04-23 21:13:34
IGOJO15881,13-04-23 14:15:35,16-04-23 14:15:35,XVJQ6215369,20,L,13-04-23 23:09:07
IGOJO15886,13-04-23 15:20:54,16-04-23 15:20:54,CRYE1169840,20,L,17-04-23 02:35:52
IGOJO15888,13-04-23 15:38:09,16-04-23 15:38:09,QHCF3736608,20,L,21-04-23 02:16:57
IGOJO15888,13-04-23 15:38:09,16-04-23 15:38:09,VBZQ3150270,20,L,22-04-23 21:19:20
IGOJO15888,13-04-23 15:38:09,16-04-23 15:38:09,SYDX9071618,20,L,22-04-23 06:57:16
IGOJO15888,13-04-23 15:38:09,16-04-23 15:38:09,JFFK2169260,20,L,21-04-23 16:53:56
IGOJO15888,13-04-23 15:38:09,16-04-23 15:38:09,IVZC3963132,20,L,25-04-23 02:47:19
IGOJO15888,13-04-23 15:38:09,16-04-23 15:38:09,FKRI2079452,20,L,20-04-23 05:28:38
IGOJO15888,13-04-23 15:38:09,16-04-23 15:38:09,WREV9653036,20,L,23-04-23 12:42:45
IGOJO15888,13-04-23 15:38:09,16-04-23 15:38:09,KFDR5700525,20,L,24-04-23 05:52:26
IGOJO15888,13-04-23 15:38:09,16-04-23 15:38:09,YQRT7252342,20,L,25-04-23 02:20:02
IGOJO15888,13-04-23 15:38:09,16-04-23 15:38:09,OTUH8698096,20,L,25-04-23 03:38:33
EXP36643-128766,13-04-23 16:59:40,13-04-23 16:59:40,MDRI7320507,20,L,20-04-23 14:02:17
EXP36643-128766,13-04-23 16:59:40,13-04-23 16:59:40,PGQF9522314,20,L,20-04-23 13:59:32
EXP36643-128766,13-04-23 16:59:40,13-04-23 16:59:40,XYER6136407,20,L,20-04-23 13:45:49
EXP36643-128766,13-04-23 16:59:40,13-04-23 16:59:40,GRFC9974483,20,L,20-04-23 13:53:54
EXP36643-128766,13-04-23 16:59:40,13-04-23 16:59:40,VCFR9429048,20,L,20-04-23 13:46:20
EXP36643-128766,13-04-23 16:59:40,13-04-23 16:59:40,CXKZ0637991,20,L,20-04-23 13:48:28
EXP36643-128766,13-04-23 16:59:40,13-04-23 16:59:40,XPBH0025159,20,L,20-04-23 13:49:35
EXP36643-128766,13-04-23 16:59:40,13-04-23 16:59:40,NHKJ1623022,20,L,20-04-23 13:54:49
EXP36643-128766,13-04-23 16:59:40,13-04-23 16:59:40,VGNY6594916,20,L,20-04-23 13:53:02
EXP36643-128766,13-04-23 16:59:40,13-04-23 16:59:40,TKDK8782250,20,L,20-04-23 13:50:55
EXP36643-128766,13-04-23 16:59:40,13-04-23 16:59:40,MDSK6037339,20,L,20-04-23 13:58:30
EXP36643-128766,13-04-23 16:59:40,13-04-23 16:59:40,ZJAW0491158,20,L,20-04-23 13:50:02
EXP36643-128766,13-04-23 16:59:40,13-04-23 16:59:40,XPKP3496396,20,L,20-04-23 13:46:06
EXP36643-128766,13-04-23 16:59:40,13-04-23 16:59:40,UIOR1559529,20,L,20-04-23 13:45:36
EXP36643-128766,13-04-23 16:59:40,13-04-23 16:59:40,ASZB0877065,20,L,20-04-23 13:52:49
EXP36643-128766,13-04-23 16:59:40,13-04-23 16:59:40,YMWZ0427653,20,L,20-04-23 13:53:29
EXP36643-128766,13-04-23 16:59:40,13-04-23 16:59:40,QWEQ2299619,20,L,20-04-23 13:51:27
EXP36643-128766,13-04-23 16:59:40,13-04-23 16:59:40,PPDM8236544,20,L,20-04-23 13:59:12
EXP36643-128766,13-04-23 16:59:40,13-04-23 16:59:40,LBQH9260397,20,L,20-04-23 13:58:17
EXP36643-128766,13-04-23 16:59:40,13-04-23 16:59:40,EBGV0599352,20,L,20-04-23 13:53:16
IGOJO16005,17-04-23 18:22:56,20-04-23 18:22:56,OYGW6707576,40,L,21-04-23 18:33:55
EFS36248,17-04-23 19:39:36,20-04-23 19:39:36,SVET5254103,40,E,19-04-23 08:54:23
EFS36249,17-04-23 19:56:35,20-04-23 19:56:35,DKFI7565176,20,E,18-04-23 09:31:51
EXP36697-128844,17-04-23 20:08:16,17-04-23 20:08:16,NODD0128935,20,L,19-04-23 13:37:11
EXP36697-128844,17-04-23 20:08:16,17-04-23 20:08:16,XPEQ4035328,20,L,19-04-23 13:53:54
EXP36697-128844,17-04-23 20:08:16,17-04-23 20:08:16,JWBW9222975,20,L,19-04-23 13:44:52
EXP36697-128844,17-04-23 20:08:16,17-04-23 20:08:16,RKST7169377,20,L,19-04-23 13:38:21
EXP36697-128844,17-04-23 20:08:16,17-04-23 20:08:16,GRER1377418,20,L,19-04-23 13:36:59
EXP36697-128844,17-04-23 20:08:16,17-04-23 20:08:16,URNS6540438,20,L,19-04-23 13:41:41
EXP36697-128844,17-04-23 20:08:16,17-04-23 20:08:16,QUKB2471395,20,L,19-04-23 13:40:24
EXP36697-128844,17-04-23 20:08:16,17-04-23 20:08:16,WLZS3031736,20,L,19-04-23 13:48:02
EXP36697-128844,17-04-23 20:08:16,17-04-23 20:08:16,UULK5514015,20,L,19-04-23 13:52:07
EFS36256,17-04-23 22:22:39,20-04-23 22:22:39,FAAI2436012,20,E,17-04-23 23:12:12
EFS36256,17-04-23 22:22:39,20-04-23 22:22:39,KOMX8741345,20,E,18-04-23 10:55:23
